time,latitude,longitude,wpp_region,fishing_effort_hours,vessel_count,source
2023-02-01,4.75,96.75,WPP_571_Selat_Malaka,1.39,5,GFW_MOCK
2023-02-01,4.75,97.25,WPP_571_Selat_Malaka,7.31,12,GFW_MOCK
2023-02-01,4.75,97.75,WPP_571_Selat_Malaka,31.76,13,GFW_MOCK
2023-02-01,4.75,98.25,WPP_571_Selat_Malaka,37.63,8,GFW_MOCK
2023-02-01,4.75,98.75,WPP_571_Selat_Malaka,49.39,5,GFW_MOCK
2023-02-01,4.75,99.25,WPP_571_Selat_Malaka,8.92,12,GFW_MOCK
2023-02-01,4.75,99.75,WPP_571_Selat_Malaka,6.47,8,GFW_MOCK
2023-02-01,4.75,100.25,WPP_571_Selat_Malaka,12.29,12,GFW_MOCK
2023-02-01,4.75,100.75,WPP_571_Selat_Malaka,20.94,10,GFW_MOCK
2023-02-01,4.75,101.25,WPP_571_Selat_Malaka,6.24,10,GFW_MOCK
2023-02-01,4.75,101.75,WPP_571_Selat_Malaka,4.4,5,GFW_MOCK
2023-02-01,4.75,102.25,WPP_571_Selat_Malaka,260.47,6,GFW_MOCK
2023-02-01,4.75,102.75,WPP_571_Selat_Malaka,28.73,13,GFW_MOCK
2023-02-01,4.75,103.25,WPP_571_Selat_Malaka,16.68,6,GFW_MOCK
2023-02-01,4.75,103.75,WPP_571_Selat_Malaka,11.34,5,GFW_MOCK
2023-02-01,5.25,95.25,WPP_571_Selat_Malaka,16.13,6,GFW_MOCK
2023-02-01,5.25,95.75,WPP_571_Selat_Malaka,6.8,12,GFW_MOCK
2023-02-01,5.25,96.25,WPP_571_Selat_Malaka,8.19,6,GFW_MOCK
2023-02-01,5.25,96.75,WPP_571_Selat_Malaka,3.84,9,GFW_MOCK
2023-02-01,5.25,97.25,WPP_571_Selat_Malaka,37.48,11,GFW_MOCK
2023-02-01,5.25,97.75,WPP_571_Selat_Malaka,52.01,4,GFW_MOCK
2023-02-01,5.25,98.25,WPP_571_Selat_Malaka,3.45,10,GFW_MOCK
2023-02-01,5.25,98.75,WPP_571_Selat_Malaka,3.85,16,GFW_MOCK
2023-02-01,5.25,99.25,WPP_571_Selat_Malaka,2.65,7,GFW_MOCK
2023-02-01,5.25,99.75,WPP_571_Selat_Malaka,1.51,8,GFW_MOCK
2023-02-01,5.25,100.25,WPP_571_Selat_Malaka,2.24,8,GFW_MOCK
2023-02-01,5.25,100.75,WPP_571_Selat_Malaka,4.43,9,GFW_MOCK
2023-02-01,5.25,101.25,WPP_571_Selat_Malaka,105.28,8,GFW_MOCK
2023-02-01,5.25,101.75,WPP_571_Selat_Malaka,8.73,7,GFW_MOCK
2023-02-01,5.25,102.25,WPP_571_Selat_Malaka,3.7,4,GFW_MOCK
2023-02-01,5.25,102.75,WPP_571_Selat_Malaka,457.65,7,GFW_MOCK
2023-02-01,5.25,103.25,WPP_571_Selat_Malaka,4.82,8,GFW_MOCK
2023-02-01,5.25,103.75,WPP_571_Selat_Malaka,14.23,12,GFW_MOCK
2023-02-01,5.75,95.25,WPP_571_Selat_Malaka,7.2,6,GFW_MOCK
2023-02-01,5.75,95.75,WPP_571_Selat_Malaka,2.66,15,GFW_MOCK
2023-02-01,5.75,96.25,WPP_571_Selat_Malaka,152.44,5,GFW_MOCK
2023-02-01,5.75,96.75,WPP_571_Selat_Malaka,61.55,6,GFW_MOCK
2023-02-01,5.75,97.25,WPP_571_Selat_Malaka,500.0,7,GFW_MOCK
2023-02-01,5.75,97.75,WPP_571_Selat_Malaka,10.12,9,GFW_MOCK
2023-02-01,5.75,98.25,WPP_571_Selat_Malaka,4.19,6,GFW_MOCK
2023-02-01,5.75,98.75,WPP_571_Selat_Malaka,12.54,8,GFW_MOCK
2023-02-01,5.75,99.25,WPP_571_Selat_Malaka,280.36,11,GFW_MOCK
2023-02-01,5.75,99.75,WPP_571_Selat_Malaka,9.36,9,GFW_MOCK
2023-02-01,5.75,100.25,WPP_571_Selat_Malaka,20.44,12,GFW_MOCK
2023-02-01,5.75,100.75,WPP_571_Selat_Malaka,25.97,6,GFW_MOCK
2023-02-01,5.75,101.25,WPP_571_Selat_Malaka,22.28,7,GFW_MOCK
2023-02-01,5.75,101.75,WPP_571_Selat_Malaka,41.7,14,GFW_MOCK
2023-02-01,5.75,102.25,WPP_571_Selat_Malaka,416.47,6,GFW_MOCK
2023-02-01,5.75,102.75,WPP_571_Selat_Malaka,11.69,12,GFW_MOCK
2023-02-01,5.75,103.25,WPP_571_Selat_Malaka,18.38,10,GFW_MOCK
2023-02-01,5.75,103.75,WPP_571_Selat_Malaka,51.41,9,GFW_MOCK
2023-03-01,1.25,95.25,WPP_571_Selat_Malaka,4.93,4,GFW_MOCK
2023-03-01,1.25,95.75,WPP_571_Selat_Malaka,4.67,11,GFW_MOCK
2023-03-01,1.25,96.25,WPP_571_Selat_Malaka,53.81,13,GFW_MOCK
2023-03-01,1.25,96.75,WPP_571_Selat_Malaka,40.59,6,GFW_MOCK
2023-03-01,1.25,97.25,WPP_571_Selat_Malaka,15.12,8,GFW_MOCK
2023-03-01,1.25,97.75,WPP_571_Selat_Malaka,22.94,10,GFW_MOCK
2023-03-01,1.25,98.25,WPP_571_Selat_Malaka,2.52,8,GFW_MOCK
2023-03-01,1.25,98.75,WPP_571_Selat_Malaka,50.55,10,GFW_MOCK
2023-03-01,1.25,99.25,WPP_571_Selat_Malaka,15.58,5,GFW_MOCK
2023-03-01,1.25,99.75,WPP_571_Selat_Malaka,33.34,7,GFW_MOCK
2023-03-01,1.25,100.25,WPP_571_Selat_Malaka,25.45,8,GFW_MOCK
2023-03-01,1.25,100.75,WPP_571_Selat_Malaka,64.68,8,GFW_MOCK
2023-03-01,1.25,101.25,WPP_571_Selat_Malaka,19.6,4,GFW_MOCK
2023-03-01,1.25,101.75,WPP_571_Selat_Malaka,17.2,8,GFW_MOCK
2023-03-01,1.25,102.25,WPP_571_Selat_Malaka,33.8,7,GFW_MOCK
2023-03-01,1.25,102.75,WPP_571_Selat_Malaka,6.48,5,GFW_MOCK
2023-03-01,1.25,103.25,WPP_571_Selat_Malaka,24.02,11,GFW_MOCK
2023-03-01,1.25,103.75,WPP_571_Selat_Malaka,5.45,4,GFW_MOCK
2023-03-01,1.75,95.25,WPP_571_Selat_Malaka,23.94,8,GFW_MOCK
2023-03-01,1.75,95.75,WPP_571_Selat_Malaka,8.3,4,GFW_MOCK
2023-03-01,1.75,96.25,WPP_571_Selat_Malaka,3.96,10,GFW_MOCK
2023-03-01,1.75,96.75,WPP_571_Selat_Malaka,2.11,3,GFW_MOCK
2023-03-01,1.75,97.25,WPP_571_Selat_Malaka,2.77,10,GFW_MOCK
2023-03-01,1.75,97.75,WPP_571_Selat_Malaka,7.3,10,GFW_MOCK
2023-03-01,1.75,98.25,WPP_571_Selat_Malaka,4.3,9,GFW_MOCK
2023-03-01,1.75,98.75,WPP_571_Selat_Malaka,16.52,8,GFW_MOCK
2023-03-01,1.75,99.25,WPP_571_Selat_Malaka,0.77,6,GFW_MOCK
2023-03-01,1.75,99.75,WPP_571_Selat_Malaka,6.09,11,GFW_MOCK
2023-03-01,1.75,100.25,WPP_571_Selat_Malaka,2.87,8,GFW_MOCK
2023-03-01,1.75,100.75,WPP_571_Selat_Malaka,2.24,6,GFW_MOCK
2023-03-01,1.75,101.25,WPP_571_Selat_Malaka,18.26,11,GFW_MOCK
2023-03-01,1.75,101.75,WPP_571_Selat_Malaka,11.67,12,GFW_MOCK
2023-03-01,1.75,102.25,WPP_571_Selat_Malaka,15.77,7,GFW_MOCK
2023-03-01,1.75,102.75,WPP_571_Selat_Malaka,1.78,10,GFW_MOCK
2023-03-01,1.75,103.25,WPP_571_Selat_Malaka,21.91,8,GFW_MOCK
2023-03-01,1.75,103.75,WPP_571_Selat_Malaka,24.01,16,GFW_MOCK
2023-03-01,2.25,95.25,WPP_571_Selat_Malaka,22.34,8,GFW_MOCK
2023-03-01,2.25,95.75,WPP_571_Selat_Malaka,8.35,12,GFW_MOCK
2023-03-01,2.25,96.25,WPP_571_Selat_Malaka,10.82,12,GFW_MOCK
2023-03-01,2.25,96.75,WPP_571_Selat_Malaka,6.2,9,GFW_MOCK
2023-03-01,2.25,97.25,WPP_571_Selat_Malaka,14.77,11,GFW_MOCK
2023-03-01,2.25,97.75,WPP_571_Selat_Malaka,50.87,5,GFW_MOCK
2023-03-01,2.25,98.25,WPP_571_Selat_Malaka,22.91,5,GFW_MOCK
2023-03-01,2.25,98.75,WPP_571_Selat_Malaka,7.88,6,GFW_MOCK
2023-03-01,2.25,99.25,WPP_571_Selat_Malaka,6.68,4,GFW_MOCK
2023-03-01,2.25,99.75,WPP_571_Selat_Malaka,26.31,7,GFW_MOCK
2023-03-01,2.25,100.25,WPP_571_Selat_Malaka,4.37,8,GFW_MOCK
2023-03-01,2.25,100.75,WPP_571_Selat_Malaka,5.41,8,GFW_MOCK
2023-03-01,2.25,101.25,WPP_571_Selat_Malaka,13.48,6,GFW_MOCK
2023-03-01,2.25,101.75,WPP_571_Selat_Malaka,53.0,8,GFW_MOCK
2023-03-01,2.25,102.25,WPP_571_Selat_Malaka,105.12,13,GFW_MOCK
2023-03-01,2.25,102.75,WPP_571_Selat_Malaka,4.23,9,GFW_MOCK
2023-03-01,2.25,103.25,WPP_571_Selat_Malaka,26.19,7,GFW_MOCK
2023-03-01,2.25,103.75,WPP_571_Selat_Malaka,13.47,8,GFW_MOCK
2023-03-01,2.75,95.25,WPP_571_Selat_Malaka,4.3,8,GFW_MOCK
2023-03-01,2.75,95.75,WPP_571_Selat_Malaka,8.73,7,GFW_MOCK
2023-03-01,2.75,96.25,WPP_571_Selat_Malaka,75.45,5,GFW_MOCK
2023-03-01,2.75,96.75,WPP_571_Selat_Malaka,19.71,6,GFW_MOCK
2023-03-01,2.75,97.25,WPP_571_Selat_Malaka,5.15,9,GFW_MOCK
2023-03-01,2.75,97.75,WPP_571_Selat_Malaka,1.21,9,GFW_MOCK
2023-03-01,2.75,98.25,WPP_571_Selat_Malaka,135.36,11,GFW_MOCK
2023-03-01,2.75,98.75,WPP_571_Selat_Malaka,17.01,10,GFW_MOCK
2023-03-01,2.75,99.25,WPP_571_Selat_Malaka,24.58,6,GFW_MOCK
2023-03-01,2.75,99.75,WPP_571_Selat_Malaka,42.55,13,GFW_MOCK
2023-03-01,2.75,100.25,WPP_571_Selat_Malaka,259.31,9,GFW_MOCK
2023-03-01,2.75,100.75,WPP_571_Selat_Malaka,165.09,5,GFW_MOCK
2023-03-01,2.75,101.25,WPP_571_Selat_Malaka,13.26,8,GFW_MOCK
2023-03-01,2.75,101.75,WPP_571_Selat_Malaka,34.84,8,GFW_MOCK
2023-03-01,2.75,102.25,WPP_571_Selat_Malaka,18.65,10,GFW_MOCK
2023-03-01,2.75,102.75,WPP_571_Selat_Malaka,10.28,7,GFW_MOCK
2023-03-01,2.75,103.25,WPP_571_Selat_Malaka,1.2,7,GFW_MOCK
2023-03-01,2.75,103.75,WPP_571_Selat_Malaka,1.62,8,GFW_MOCK
2023-03-01,3.25,95.25,WPP_571_Selat_Malaka,4.06,11,GFW_MOCK
2023-03-01,3.25,95.75,WPP_571_Selat_Malaka,19.58,8,GFW_MOCK
2023-03-01,3.25,96.25,WPP_571_Selat_Malaka,10.5,8,GFW_MOCK
2023-03-01,3.25,96.75,WPP_571_Selat_Malaka,10.2,10,GFW_MOCK
2023-03-01,3.25,97.25,WPP_571_Selat_Malaka,13.85,10,GFW_MOCK
2023-03-01,3.25,97.75,WPP_571_Selat_Malaka,13.2,6,GFW_MOCK
2023-03-01,3.25,98.25,WPP_571_Selat_Malaka,3.4,8,GFW_MOCK
2023-03-01,3.25,98.75,WPP_571_Selat_Malaka,9.11,9,GFW_MOCK
2023-03-01,3.25,99.25,WPP_571_Selat_Malaka,1.43,9,GFW_MOCK
2023-03-01,3.25,99.75,WPP_571_Selat_Malaka,10.27,5,GFW_MOCK
2023-03-01,3.25,100.25,WPP_571_Selat_Malaka,5.11,5,GFW_MOCK
2023-03-01,3.25,100.75,WPP_571_Selat_Malaka,96.93,8,GFW_MOCK
2023-03-01,3.25,101.25,WPP_571_Selat_Malaka,8.28,6,GFW_MOCK
2023-03-01,3.25,101.75,WPP_571_Selat_Malaka,17.4,8,GFW_MOCK
2023-03-01,3.25,102.25,WPP_571_Selat_Malaka,13.73,5,GFW_MOCK
2023-03-01,3.25,102.75,WPP_571_Selat_Malaka,3.25,8,GFW_MOCK
2023-03-01,3.25,103.25,WPP_571_Selat_Malaka,71.05,14,GFW_MOCK
2023-03-01,3.25,103.75,WPP_571_Selat_Malaka,32.19,4,GFW_MOCK
2023-03-01,3.75,95.25,WPP_571_Selat_Malaka,32.31,8,GFW_MOCK
2023-03-01,3.75,95.75,WPP_571_Selat_Malaka,19.8,9,GFW_MOCK
2023-03-01,3.75,96.25,WPP_571_Selat_Malaka,4.98,6,GFW_MOCK
2023-03-01,3.75,96.75,WPP_571_Selat_Malaka,66.19,6,GFW_MOCK
2023-03-01,3.75,97.25,WPP_571_Selat_Malaka,8.89,2,GFW_MOCK
2023-03-01,3.75,97.75,WPP_571_Selat_Malaka,79.35,9,GFW_MOCK
2023-03-01,3.75,98.25,WPP_571_Selat_Malaka,11.84,7,GFW_MOCK
2023-03-01,3.75,98.75,WPP_571_Selat_Malaka,101.71,6,GFW_MOCK
2023-03-01,3.75,99.25,WPP_571_Selat_Malaka,25.99,7,GFW_MOCK
2023-03-01,3.75,99.75,WPP_571_Selat_Malaka,2.36,8,GFW_MOCK
2023-03-01,3.75,100.25,WPP_571_Selat_Malaka,7.21,9,GFW_MOCK
2023-03-01,3.75,100.75,WPP_571_Selat_Malaka,10.16,10,GFW_MOCK
2023-03-01,3.75,101.25,WPP_571_Selat_Malaka,13.77,9,GFW_MOCK
2023-03-01,3.75,101.75,WPP_571_Selat_Malaka,3.68,4,GFW_MOCK
2023-03-01,3.75,102.25,WPP_571_Selat_Malaka,39.61,6,GFW_MOCK
2023-03-01,3.75,102.75,WPP_571_Selat_Malaka,8.64,8,GFW_MOCK
2023-03-01,3.75,103.25,WPP_571_Selat_Malaka,8.08,9,GFW_MOCK
2023-03-01,3.75,103.75,WPP_571_Selat_Malaka,14.67,11,GFW_MOCK
2023-03-01,4.25,95.25,WPP_571_Selat_Malaka,23.52,5,GFW_MOCK
2023-03-01,4.25,95.75,WPP_571_Selat_Malaka,0.41,2,GFW_MOCK
2023-03-01,4.25,96.25,WPP_571_Selat_Malaka,24.6,11,GFW_MOCK
2023-03-01,4.25,96.75,WPP_571_Selat_Malaka,2.6,7,GFW_MOCK
2023-03-01,4.25,97.25,WPP_571_Selat_Malaka,13.76,11,GFW_MOCK
2023-03-01,4.25,97.75,WPP_571_Selat_Malaka,31.21,3,GFW_MOCK
2023-03-01,4.25,98.25,WPP_571_Selat_Malaka,18.14,17,GFW_MOCK
2023-03-01,4.25,98.75,WPP_571_Selat_Malaka,3.56,8,GFW_MOCK
2023-03-01,4.25,99.25,WPP_571_Selat_Malaka,104.85,7,GFW_MOCK
2023-03-01,4.25,99.75,WPP_571_Selat_Malaka,9.74,5,GFW_MOCK
2023-03-01,4.25,100.25,WPP_571_Selat_Malaka,63.62,6,GFW_MOCK
2023-03-01,4.25,100.75,WPP_571_Selat_Malaka,13.69,12,GFW_MOCK
2023-03-01,4.25,101.25,WPP_571_Selat_Malaka,51.46,8,GFW_MOCK
2023-03-01,4.25,101.75,WPP_571_Selat_Malaka,9.01,6,GFW_MOCK
2023-03-01,4.25,102.25,WPP_571_Selat_Malaka,10.44,6,GFW_MOCK
2023-03-01,4.25,102.75,WPP_571_Selat_Malaka,7.52,10,GFW_MOCK
2023-03-01,4.25,103.25,WPP_571_Selat_Malaka,11.55,8,GFW_MOCK
2023-03-01,4.25,103.75,WPP_571_Selat_Malaka,2.29,8,GFW_MOCK
2023-03-01,4.75,95.25,WPP_571_Selat_Malaka,17.29,13,GFW_MOCK
2023-03-01,4.75,95.75,WPP_571_Selat_Malaka,13.64,10,GFW_MOCK
2023-03-01,4.75,96.25,WPP_571_Selat_Malaka,15.65,12,GFW_MOCK
2023-03-01,4.75,96.75,WPP_571_Selat_Malaka,63.12,7,GFW_MOCK
2023-03-01,4.75,97.25,WPP_571_Selat_Malaka,24.03,8,GFW_MOCK
2023-03-01,4.75,97.75,WPP_571_Selat_Malaka,3.17,9,GFW_MOCK
2023-03-01,4.75,98.25,WPP_571_Selat_Malaka,51.11,9,GFW_MOCK
2023-03-01,4.75,98.75,WPP_571_Selat_Malaka,4.25,6,GFW_MOCK
2023-03-01,4.75,99.25,WPP_571_Selat_Malaka,20.1,12,GFW_MOCK
2023-03-01,4.75,99.75,WPP_571_Selat_Malaka,7.61,8,GFW_MOCK
2023-03-01,4.75,100.25,WPP_571_Selat_Malaka,61.65,8,GFW_MOCK
2023-03-01,4.75,100.75,WPP_571_Selat_Malaka,11.47,4,GFW_MOCK
2023-03-01,4.75,101.25,WPP_571_Selat_Malaka,5.6,9,GFW_MOCK
2023-03-01,4.75,101.75,WPP_571_Selat_Malaka,97.79,17,GFW_MOCK
2023-03-01,4.75,102.25,WPP_571_Selat_Malaka,15.77,7,GFW_MOCK
2023-03-01,4.75,102.75,WPP_571_Selat_Malaka,12.61,10,GFW_MOCK
2023-03-01,4.75,103.25,WPP_571_Selat_Malaka,6.83,8,GFW_MOCK
2023-03-01,4.75,103.75,WPP_571_Selat_Malaka,16.93,3,GFW_MOCK
2023-03-01,5.25,95.25,WPP_571_Selat_Malaka,22.9,7,GFW_MOCK
2023-03-01,5.25,95.75,WPP_571_Selat_Malaka,6.67,13,GFW_MOCK
2023-03-01,5.25,96.25,WPP_571_Selat_Malaka,60.84,5,GFW_MOCK
2023-03-01,5.25,96.75,WPP_571_Selat_Malaka,23.08,6,GFW_MOCK
2023-03-01,5.25,97.25,WPP_571_Selat_Malaka,28.96,8,GFW_MOCK
2023-03-01,5.25,97.75,WPP_571_Selat_Malaka,6.13,11,GFW_MOCK
2023-03-01,5.25,98.25,WPP_571_Selat_Malaka,10.04,9,GFW_MOCK
2023-03-01,5.25,98.75,WPP_571_Selat_Malaka,12.42,12,GFW_MOCK
2023-03-01,5.25,99.25,WPP_571_Selat_Malaka,22.65,3,GFW_MOCK
2023-03-01,5.25,99.75,WPP_571_Selat_Malaka,33.77,7,GFW_MOCK
2023-03-01,5.25,100.25,WPP_571_Selat_Malaka,34.24,7,GFW_MOCK
2023-03-01,5.25,100.75,WPP_571_Selat_Malaka,8.82,7,GFW_MOCK
2023-03-01,5.25,101.25,WPP_571_Selat_Malaka,4.78,10,GFW_MOCK
2023-03-01,5.25,101.75,WPP_571_Selat_Malaka,55.46,10,GFW_MOCK
2023-03-01,5.25,102.25,WPP_571_Selat_Malaka,10.25,9,GFW_MOCK
2023-03-01,5.25,102.75,WPP_571_Selat_Malaka,30.56,9,GFW_MOCK
2023-03-01,5.25,103.25,WPP_571_Selat_Malaka,18.88,5,GFW_MOCK
2023-03-01,5.25,103.75,WPP_571_Selat_Malaka,5.17,6,GFW_MOCK
2023-03-01,5.75,95.25,WPP_571_Selat_Malaka,3.53,9,GFW_MOCK
2023-03-01,5.75,95.75,WPP_571_Selat_Malaka,106.32,10,GFW_MOCK
2023-03-01,5.75,96.25,WPP_571_Selat_Malaka,4.97,6,GFW_MOCK
2023-03-01,5.75,96.75,WPP_571_Selat_Malaka,8.61,6,GFW_MOCK
2023-03-01,5.75,97.25,WPP_571_Selat_Malaka,13.55,3,GFW_MOCK
2023-03-01,5.75,97.75,WPP_571_Selat_Malaka,1.42,9,GFW_MOCK
2023-03-01,5.75,98.25,WPP_571_Selat_Malaka,6.94,7,GFW_MOCK
2023-03-01,5.75,98.75,WPP_571_Selat_Malaka,4.15,12,GFW_MOCK
2023-03-01,5.75,99.25,WPP_571_Selat_Malaka,14.12,6,GFW_MOCK
2023-03-01,5.75,99.75,WPP_571_Selat_Malaka,3.88,7,GFW_MOCK
2023-03-01,5.75,100.25,WPP_571_Selat_Malaka,6.23,11,GFW_MOCK
2023-03-01,5.75,100.75,WPP_571_Selat_Malaka,33.83,6,GFW_MOCK
2023-03-01,5.75,101.25,WPP_571_Selat_Malaka,170.09,5,GFW_MOCK
2023-03-01,5.75,101.75,WPP_571_Selat_Malaka,62.53,13,GFW_MOCK
2023-03-01,5.75,102.25,WPP_571_Selat_Malaka,114.19,8,GFW_MOCK
2023-03-01,5.75,102.75,WPP_571_Selat_Malaka,12.88,6,GFW_MOCK
2023-03-01,5.75,103.25,WPP_571_Selat_Malaka,36.49,12,GFW_MOCK
2023-03-01,5.75,103.75,WPP_571_Selat_Malaka,32.87,11,GFW_MOCK
2023-01-01,-5.75,95.25,WPP_572_Samudera_Hindia_Barat,5.69,8,GFW_MOCK
2023-01-01,-5.75,95.75,WPP_572_Samudera_Hindia_Barat,21.48,8,GFW_MOCK
2023-01-01,-5.75,96.25,WPP_572_Samudera_Hindia_Barat,11.06,9,GFW_MOCK
2023-01-01,-5.75,96.75,WPP_572_Samudera_Hindia_Barat,1.65,3,GFW_MOCK
2023-01-01,-5.75,97.25,WPP_572_Samudera_Hindia_Barat,0.66,8,GFW_MOCK
2023-01-01,-5.75,97.75,WPP_572_Samudera_Hindia_Barat,3.99,6,GFW_MOCK
2023-01-01,-5.75,98.25,WPP_572_Samudera_Hindia_Barat,74.08,4,GFW_MOCK
2023-01-01,-5.75,98.75,WPP_572_Samudera_Hindia_Barat,44.85,6,GFW_MOCK
2023-01-01,-5.75,99.25,WPP_572_Samudera_Hindia_Barat,32.55,8,GFW_MOCK
2023-01-01,-5.75,99.75,WPP_572_Samudera_Hindia_Barat,60.23,13,GFW_MOCK
2023-01-01,-5.75,100.25,WPP_572_Samudera_Hindia_Barat,9.45,10,GFW_MOCK
2023-01-01,-5.75,100.75,WPP_572_Samudera_Hindia_Barat,4.14,11,GFW_MOCK
2023-01-01,-5.75,101.25,WPP_572_Samudera_Hindia_Barat,4.87,10,GFW_MOCK
2023-01-01,-5.75,101.75,WPP_572_Samudera_Hindia_Barat,13.96,11,GFW_MOCK
2023-01-01,-5.75,102.25,WPP_572_Samudera_Hindia_Barat,58.96,5,GFW_MOCK
2023-01-01,-5.75,102.75,WPP_572_Samudera_Hindia_Barat,24.49,10,GFW_MOCK
2023-01-01,-5.75,103.25,WPP_572_Samudera_Hindia_Barat,19.9,7,GFW_MOCK
2023-01-01,-5.75,103.75,WPP_572_Samudera_Hindia_Barat,3.7,10,GFW_MOCK
2023-01-01,-5.75,104.25,WPP_572_Samudera_Hindia_Barat,2.9,6,GFW_MOCK
2023-01-01,-5.75,104.75,WPP_572_Samudera_Hindia_Barat,18.3,7,GFW_MOCK
2023-01-01,-5.25,95.25,WPP_572_Samudera_Hindia_Barat,13.93,9,GFW_MOCK
2023-01-01,-5.25,95.75,WPP_572_Samudera_Hindia_Barat,36.95,4,GFW_MOCK
2023-01-01,-5.25,96.25,WPP_572_Samudera_Hindia_Barat,10.33,9,GFW_MOCK
2023-01-01,-5.25,96.75,WPP_572_Samudera_Hindia_Barat,4.47,9,GFW_MOCK
2023-01-01,-5.25,97.25,WPP_572_Samudera_Hindia_Barat,23.93,6,GFW_MOCK
2023-01-01,-5.25,97.75,WPP_572_Samudera_Hindia_Barat,34.88,12,GFW_MOCK
2023-01-01,-5.25,98.25,WPP_572_Samudera_Hindia_Barat,34.45,4,GFW_MOCK
2023-01-01,-5.25,98.75,WPP_572_Samudera_Hindia_Barat,3.54,4,GFW_MOCK
2023-01-01,-5.25,99.25,WPP_572_Samudera_Hindia_Barat,2.51,8,GFW_MOCK
2023-01-01,-5.25,99.75,WPP_572_Samudera_Hindia_Barat,4.14,11,GFW_MOCK
2023-01-01,-5.25,100.25,WPP_572_Samudera_Hindia_Barat,11.79,11,GFW_MOCK
2023-01-01,-5.25,100.75,WPP_572_Samudera_Hindia_Barat,20.48,7,GFW_MOCK
2023-01-01,-5.25,101.25,WPP_572_Samudera_Hindia_Barat,5.7,12,GFW_MOCK
2023-01-01,-5.25,101.75,WPP_572_Samudera_Hindia_Barat,11.33,7,GFW_MOCK
2023-01-01,-5.25,102.25,WPP_572_Samudera_Hindia_Barat,13.38,8,GFW_MOCK
2023-01-01,-5.25,102.75,WPP_572_Samudera_Hindia_Barat,6.42,5,GFW_MOCK
2023-01-01,-5.25,103.25,WPP_572_Samudera_Hindia_Barat,0.44,4,GFW_MOCK
2023-01-01,-5.25,103.75,WPP_572_Samudera_Hindia_Barat,2.7,5,GFW_MOCK
2023-01-01,-5.25,104.25,WPP_572_Samudera_Hindia_Barat,7.27,11,GFW_MOCK
2023-01-01,-5.25,104.75,WPP_572_Samudera_Hindia_Barat,2.85,11,GFW_MOCK
2023-01-01,-4.75,95.25,WPP_572_Samudera_Hindia_Barat,20.06,6,GFW_MOCK
2023-01-01,-4.75,95.75,WPP_572_Samudera_Hindia_Barat,7.68,8,GFW_MOCK
2023-01-01,-4.75,96.25,WPP_572_Samudera_Hindia_Barat,21.04,7,GFW_MOCK
2023-01-01,-4.75,96.75,WPP_572_Samudera_Hindia_Barat,4.58,6,GFW_MOCK
2023-01-01,-4.75,97.25,WPP_572_Samudera_Hindia_Barat,6.28,5,GFW_MOCK
2023-01-01,-4.75,97.75,WPP_572_Samudera_Hindia_Barat,5.89,6,GFW_MOCK
2023-01-01,-4.75,98.25,WPP_572_Samudera_Hindia_Barat,13.34,6,GFW_MOCK
2023-01-01,-4.75,98.75,WPP_572_Samudera_Hindia_Barat,10.46,5,GFW_MOCK
2023-01-01,-4.75,99.25,WPP_572_Samudera_Hindia_Barat,40.32,10,GFW_MOCK
2023-01-01,-4.75,99.75,WPP_572_Samudera_Hindia_Barat,3.66,8,GFW_MOCK
2023-01-01,-4.75,100.25,WPP_572_Samudera_Hindia_Barat,3.82,7,GFW_MOCK
2023-01-01,-4.75,100.75,WPP_572_Samudera_Hindia_Barat,4.4,10,GFW_MOCK
2023-01-01,-4.75,101.25,WPP_572_Samudera_Hindia_Barat,3.6,6,GFW_MOCK
2023-01-01,-4.75,101.75,WPP_572_Samudera_Hindia_Barat,9.54,9,GFW_MOCK
2023-01-01,-4.75,102.25,WPP_572_Samudera_Hindia_Barat,4.52,10,GFW_MOCK
2023-01-01,-4.75,102.75,WPP_572_Samudera_Hindia_Barat,18.63,10,GFW_MOCK
2023-01-01,-4.75,103.25,WPP_572_Samudera_Hindia_Barat,27.36,7,GFW_MOCK
2023-01-01,-4.75,103.75,WPP_572_Samudera_Hindia_Barat,7.35,7,GFW_MOCK
2023-01-01,-4.75,104.25,WPP_572_Samudera_Hindia_Barat,36.14,10,GFW_MOCK
2023-01-01,-4.75,104.75,WPP_572_Samudera_Hindia_Barat,14.42,9,GFW_MOCK
2023-01-01,-4.25,95.25,WPP_572_Samudera_Hindia_Barat,35.64,10,GFW_MOCK
2023-01-01,-4.25,95.75,WPP_572_Samudera_Hindia_Barat,33.48,4,GFW_MOCK
2023-01-01,-4.25,96.25,WPP_572_Samudera_Hindia_Barat,2.14,9,GFW_MOCK
2023-01-01,-4.25,96.75,WPP_572_Samudera_Hindia_Barat,44.78,10,GFW_MOCK
2023-01-01,-4.25,97.25,WPP_572_Samudera_Hindia_Barat,33.18,3,GFW_MOCK
2023-01-01,-4.25,97.75,WPP_572_Samudera_Hindia_Barat,74.04,13,GFW_MOCK
2023-01-01,-4.25,98.25,WPP_572_Samudera_Hindia_Barat,40.6,8,GFW_MOCK
2023-01-01,-4.25,98.75,WPP_572_Samudera_Hindia_Barat,9.88,10,GFW_MOCK
2023-01-01,-4.25,99.25,WPP_572_Samudera_Hindia_Barat,24.41,8,GFW_MOCK
2023-01-01,-4.25,99.75,WPP_572_Samudera_Hindia_Barat,27.74,3,GFW_MOCK
